timestamp,Basilea Temperature [2 m elevation corrected],Basilea Precipitation Total,Basilea FAO Reference Evapotranspiration [2 m]
20221231T2300,14.460529,0,0.050202116
20230101T0000,14.190529,0,0.05660388
20230101T0100,13.780529,0,0.03987742
20230101T0200,13.270529,0,0.01199651
20230101T0300,12.460529,0,0.01521194
20230101T0400,12.190529,0,0.019289482
20230101T0500,12.750529,0,0.03315685
20230101T0600,12.780529,0,0.050932128
20230101T0700,12.380529,0,0.050673593
20230101T0800,11.930529,0,0.05275195
20230101T0900,11.730529,0,0.057287578
20230101T1000,12.090529,0,0.06516928
20230101T1100,13.830529,0,0.1170934
20230101T1200,15.160529,0,0.18829472
20230101T1300,15.850529,0,0.230158
20230101T1400,16.670528,0,0.17170642
20230101T1500,17.360529,0,0.17167489
20230101T1600,17.48053,0,0.15682068
20230101T1700,16.430529,0,0.1361052
20230101T1800,14.100529,0,0.05611111
20230101T1900,11.5505295,0,0.031106006
20230101T2000,9.080529,0,0.011035505
20230101T2100,7.8705287,0,0.004044903
20230101T2200,11.100529,0,0.02889004
20230101T2300,14.310529,0,0.058762774
20230102T0000,13.840529,0,0.06976087
20230102T0100,13.610529,0,0.08045345
20230102T0200,13.760529,0,0.06472045
20230102T0300,14.520529,0,0.044840246
20230102T0400,14.870529,0,0.048491232
20230102T0500,14.230529,0,0.043339293
20230102T0600,12.150529,0,0.055455144
20230102T0700,11.790529,0,0.04851886
20230102T0800,12.770529,0,0.03866594
20230102T0900,13.600529,0,0.03623879
20230102T1000,13.120529,0,0.03189624
20230102T1100,14.440529,0,0.063566536
20230102T1200,15.520529,0,0.1937429
20230102T1300,15.960529,0,0.2513125
20230102T1400,12.150529,0,0.15078962
20230102T1500,16.190529,0,0.21122587
20230102T1600,15.570529,0,0.18147352
20230102T1700,14.530529,0,0.11550259
20230102T1800,12.770529,0,0.05168787
20230102T1900,11.720529,0.3,0.016118092
20230102T2000,11.560529,0.1,0.000218049
20230102T2100,11.580529,0,0.010747955
20230102T2200,11.030529,0,0.012658888
20230102T2300,10.490529,0,0.010407338
20230103T0000,9.890529,0,0.008809811
20230103T0100,9.580529,0,0.006094148
20230103T0200,9.270529,0,0.002713393
20230103T0300,9.060529,0,0.00258973
20230103T0400,8.780529,0,0.002290542
20230103T0500,8.510529,0,0
20230103T0600,8.260529,0,0
20230103T0700,7.9505286,0,0
20230103T0800,8.040529,0,0
20230103T0900,7.9105287,0,0
20230103T1000,7.8105288,0,0
20230103T1100,8.730529,0,0.037433878
20230103T1200,9.820529,0,0.09067986
20230103T1300,10.250529,0,0.13411441
20230103T1400,10.900529,0,0.12447418
20230103T1500,11.430529,0,0.13804819
20230103T1600,11.460529,0,0.113192186
20230103T1700,11.020529,0,0.057994906
20230103T1800,10.3005295,0,0.003735114
20230103T1900,9.640529,0,0.003050233
20230103T2000,8.840529,0,0
20230103T2100,8.260529,0,0
20230103T2200,7.9805284,0,0
20230103T2300,7.4805284,0,0.000378176
20230104T0000,6.8805285,0,0.000877721
20230104T0100,6.2705283,0,0
20230104T0200,6.0505285,0,0
20230104T0300,5.7705283,0,0
20230104T0400,5.4605284,0,0
20230104T0500,4.5805287,0,0.001020755
20230104T0600,3.8005285,0,0.000474418
20230104T0700,4.0305285,0,0.00238429
20230104T0800,4.2005286,0,0.003537591
20230104T0900,4.0705285,0,0.005869584
20230104T1000,4.2405286,0,0.008028267
20230104T1100,5.2205286,0,0.03909608
20230104T1200,6.6105285,0,0.07352602
20230104T1300,9.280529,0,0.117378175
20230104T1400,11.670529,0,0.12295241
20230104T1500,12.0505295,0,0.1372633
20230104T1600,12.390529,0,0.121599026
20230104T1700,12.500529,0,0.09564713
20230104T1800,11.570529,0,0.037893504
20230104T1900,10.920529,0,0.03486251
20230104T2000,10.880529,0,0.04049412
20230104T2100,11.020529,0,0.04710236
20230104T2200,11.3005295,0,0.050125297
20230104T2300,11.190529,0,0.049992
20230105T0000,11.240529,0,0.04794211
20230105T0100,11.0505295,0,0.048423026
20230105T0200,10.930529,0,0.05009027
20230105T0300,10.770529,0,0.046664976
20230105T0400,10.620529,0,0.041845985
20230105T0500,10.590529,0,0.040279154
20230105T0600,10.780529,0,0.043434285
20230105T0700,10.680529,0,0.0378741
20230105T0800,10.620529,0,0.037649114
20230105T0900,10.520529,0,0.036958944
20230105T1000,10.520529,0,0.050178368
20230105T1100,10.730529,0,0.058118396
20230105T1200,11.790529,0,0.0937724
20230105T1300,11.950529,0,0.12756751
20230105T1400,12.540529,0,0.14823294
20230105T1500,12.740529,0,0.1313819
20230105T1600,12.500529,0,0.12408712
20230105T1700,12.070529,0,0.07496976
20230105T1800,10.880529,0,0.012471779
20230105T1900,10.470529,0,0.006468286
20230105T2000,10.450529,0,0.004099488
20230105T2100,10.280529,0,0.002019489
20230105T2200,9.640529,0,0.002101076
20230105T2300,7.8605285,0,0.001698257
20230106T0000,6.7505283,0,0.002124225
20230106T0100,6.540529,0,0.001784351
20230106T0200,6.3605285,0,0.001448052
20230106T0300,6.8405285,0,0.003164468
20230106T0400,7.0705285,0,0.001761405
20230106T0500,6.7105284,0,0.00212777
20230106T0600,6.8305287,0,0.003339704
20230106T0700,6.8905287,0,0.002312794
20230106T0800,7.0105286,0,0
20230106T0900,7.1605287,0.1,0
20230106T1000,8.080529,0,0.014704616
20230106T1100,9.530529,0,0.036616195
20230106T1200,10.5505295,0,0.086022265
20230106T1300,10.780529,0,0.100444324
20230106T1400,11.170529,0,0.11304017
20230106T1500,11.840529,0,0.120542414
20230106T1600,11.980529,0,0.09079633
20230106T1700,12.010529,0,0.065174215
20230106T1800,11.500529,0,0.007578561
20230106T1900,11.140529,0,0.000346251
20230106T2000,10.370529,0,0.004968195
20230106T2100,9.580529,0,0.002147572
20230106T2200,9.140529,0,0.0008763
20230106T2300,8.580529,0,0.001065871
20230107T0000,7.9605284,0,2.06E-05
20230107T0100,7.540529,0,0.001287271
20230107T0200,6.6505284,0,0.001699492
20230107T0300,6.1105285,0,0.003890609
20230107T0400,5.7505283,0,0.00667665
20230107T0500,5.5205283,0,0.005404935
20230107T0600,5.0905285,0,0.001810748
20230107T0700,5.2705283,0,0.002493044
20230107T0800,5.2305284,0,0.002807394
20230107T0900,5.3205285,0,0.00444102
20230107T1000,4.8705287,0,0.009125009
20230107T1100,5.8605285,0,0.037909586
20230107T1200,8.820529,0,0.09046337
20230107T1300,10.950529,0,0.1384461
20230107T1400,11.880529,0,0.16253679
20230107T1500,13.610529,0,0.17320608
20230107T1600,13.8005295,0,0.13520649
20230107T1700,13.160529,0,0.06883575
20230107T1800,10.380529,0,0.031470027
20230107T1900,9.130529,0,0.033908907
20230107T2000,9.120529,0,0.0368001
20230107T2100,9.210529,0,0.029476248
20230107T2200,9.410529,0,0.03040836
20230107T2300,8.880529,0,0.025566325
20230108T0000,8.750529,0,0.014297146
20230108T0100,8.470529,0,0.019976417
20230108T0200,7.5505285,0,0.021556556
20230108T0300,6.6505284,0,0.012449762
20230108T0400,7.1805286,0,0.014131864
20230108T0500,7.4905286,0,0.01907993
20230108T0600,6.1105285,0,0.014393472
20230108T0700,5.0105286,0,0
20230108T0800,4.2505283,1.1,0
20230108T0900,4.8405285,1.6,0
20230108T1000,7.8905287,0.7,0.046311565
20230108T1100,8.040529,0.1,0.053593677
20230108T1200,7.9205284,0,0.06506396
20230108T1300,7.3605285,0.1,0.061757356
20230108T1400,7.2705283,0.7,0.050854545
20230108T1500,7.7305284,0.2,0.056254026
20230108T1600,9.420529,0,0.08603291
20230108T1700,9.130529,0,0.0683354
20230108T1800,8.680529,0,0.020427175
20230108T1900,7.9905286,0,0.020848615
20230108T2000,7.1705284,0,0.016367894
20230108T2100,6.8105288,0.3,0.01712179
20230108T2200,6.6905284,0,0.019700851
20230108T2300,6.8205285,0.4,0.0228542
20230109T0000,8.640529,0,0.026701737
20230109T0100,7.8505287,0,0.021835983
20230109T0200,8.490529,0,0.04975939
20230109T0300,7.9705286,0,0.02492719
20230109T0400,7.5605288,0,0.042704467
20230109T0500,5.7405286,0,0.04291238
20230109T0600,4.9405284,0,0.038322337
20230109T0700,4.5905285,0,0.035968874
20230109T0800,4.9105287,0,0.037867997
20230109T0900,5.2305284,0.3,0.036115076
20230109T1000,5.5205283,0.1,0.043782406
20230109T1100,6.4305286,0,0.06762884
20230109T1200,6.4705286,0.1,0.08702721
20230109T1300,6.7705283,0.1,0.09825046
20230109T1400,6.9805284,0,0.11900105
20230109T1500,7.3505287,0,0.1276747
20230109T1600,6.9405284,0,0.11004949
20230109T1700,6.4105287,0,0.07708641
20230109T1800,5.6105285,0,0.03579425
20230109T1900,4.9205284,0,0.029648926
20230109T2000,4.6905284,0,0.02962334
20230109T2100,4.9705286,0,0.023482438
20230109T2200,4.7605286,0,0.022102837
20230109T2300,4.5705285,0,0.025658922
20230110T0000,4.5605288,0,0.023587829
20230110T0100,4.0505285,0,0.023000453
20230110T0200,3.9405286,0.1,0.021519162
20230110T0300,4.0105286,0,0.02016143
20230110T0400,3.0905285,0,0.014021626
20230110T0500,2.9805286,0,0.013370689
20230110T0600,2.8605285,0,0.012531127
20230110T0700,2.6205285,0,0.011401139
20230110T0800,2.3905284,0,0.007857471
20230110T0900,2.1405284,0,0.007335997
20230110T1000,2.6705287,0,0.01208726
20230110T1100,3.4905286,0,0.046938244
20230110T1200,4.6405287,0,0.086236976
20230110T1300,5.5305285,0,0.11902863
20230110T1400,7.6705284,0,0.14670038
20230110T1500,8.160529,0,0.15667166
20230110T1600,8.280529,0,0.13665272
20230110T1700,8.060529,0,0.09044796
20230110T1800,7.040529,0,0.02943925
20230110T1900,6.8805285,0,0.02505716
20230110T2000,6.6405287,0,0.027105203
20230110T2100,6.290529,0,0.029804632
20230110T2200,5.6405287,0.1,0.025669118
20230110T2300,6.1205287,0,0.026626501
20230111T0000,6.3705287,0,0.018406076
20230111T0100,6.9905286,0,0.002119681
20230111T0200,7.5905285,0,0
20230111T0300,8.080529,0,0
20230111T0400,8.710529,0,0.000884268
20230111T0500,8.170529,0,0.008833938
20230111T0600,8.410529,0,0.016252872
20230111T0700,8.090529,0,0.018325878
20230111T0800,8.900529,0,0.020703815
20230111T0900,8.980529,0,0.02839156
20230111T1000,9.690529,0,0.037538797
20230111T1100,11.880529,0,0.07765491
20230111T1200,13.420529,0,0.1356256
20230111T1300,14.190529,0,0.17714757
20230111T1400,11.790529,0,0.09693294
20230111T1500,11.620529,0.1,0.09406811
20230111T1600,10.920529,0,0.09418614
20230111T1700,10.210529,0.1,0.06436972
20230111T1800,9.630529,0,0.052777477
20230111T1900,8.790529,0,0.03154118
20230111T2000,7.9705286,0,0.022952497
20230111T2100,7.7105284,0,0.025414398
20230111T2200,7.9305286,0,0.036373127
20230111T2300,7.4705286,0,0.032170136
20230112T0000,6.8705287,0,0.027891692
20230112T0100,6.4705286,0,0.025433218
20230112T0200,6.3005285,0,0.021678995
20230112T0300,6.2105284,0,0.021151118
20230112T0400,6.0105286,0,0.017469747
20230112T0500,6.0705285,0,0.022581348
20230112T0600,5.6505284,0,0.021104962
20230112T0700,5.8605285,0,0.026972644
20230112T0800,5.9705286,0,0.033247795
20230112T0900,5.6805286,0,0.03439298
20230112T1000,6.3905287,0,0.041255437
20230112T1100,7.8205285,0,0.07188148
20230112T1200,8.850529,0,0.091717474
20230112T1300,9.610529,0,0.10822101
20230112T1400,10.8005295,0,0.13831297
20230112T1500,10.680529,0,0.115352914
20230112T1600,10.810529,0,0.1137231
20230112T1700,10.880529,0,0.10478873
20230112T1800,10.500529,0,0.08644272
20230112T1900,10.080529,0,0.06979749
20230112T2000,9.790529,0,0.076755315
20230112T2100,9.740529,0,0.07269465
20230112T2200,9.770529,0,0.07453295
20230112T2300,9.680529,0,0.07282037
20230113T0000,9.540529,0,0.073845394
20230113T0100,9.370529,0,0.07368261
20230113T0200,9.090529,0,0.06646555
20230113T0300,8.580529,0,0.057863146
20230113T0400,8.700529,0,0.060626786
20230113T0500,8.500529,0,0.05517807
20230113T0600,8.360529,0,0.048212886
20230113T0700,8.530529,0,0.054985035
20230113T0800,8.310529,0.1,0.052007534
20230113T0900,8.520529,0.1,0.047646943
20230113T1000,8.820529,0,0.05231449
20230113T1100,10.010529,0,0.08704174
20230113T1200,10.870529,0,0.10676365
20230113T1300,10.250529,0,0.10836139
20230113T1400,9.210529,0,0.10504315
20230113T1500,9.070529,0,0.11000658
20230113T1600,9.160529,0,0.12830997
20230113T1700,8.490529,0,0.10420378
20230113T1800,7.4705286,0,0.059083693
20230113T1900,6.8205285,0,0.046604477
20230113T2000,6.4205284,0,0.041041635
20230113T2100,6.0905285,0,0.0373324
20230113T2200,5.790529,0,0.032014806
20230113T2300,6.0005283,0,0.03389167
20230114T0000,5.5105286,0,0.0239746
20230114T0100,5.2805285,0,0.019345269
20230114T0200,5.0705285,0,0.014776777
20230114T0300,4.7505283,0,0.010448985
20230114T0400,4.1405287,0,0.004151163
20230114T0500,4.0905285,0,0
20230114T0600,4.3205285,0,0
20230114T0700,4.3805285,0,0
20230114T0800,3.9605286,0,0.000471141
20230114T0900,2.1505284,0,0.004319347
20230114T1000,3.0105286,0,0.00880242
20230114T1100,5.2205286,0,0.048907258
20230114T1200,7.0205283,0,0.08597595
20230114T1300,7.7305284,0,0.107627556
20230114T1400,10.0505295,0,0.08136352
20230114T1500,10.700529,0,0.07723523
20230114T1600,11.470529,0,0.088452406
20230114T1700,11.860529,0,0.10159496
20230114T1800,11.090529,0,0.08615518
20230114T1900,10.330529,0,0.064390846
20230114T2000,10.530529,0,0.046492483
20230114T2100,11.310529,0,0.06358842
20230114T2200,11.500529,0,0.072425954
20230114T2300,11.830529,0,0.074727334
20230115T0000,12.460529,0,0.09935177
20230115T0100,11.640529,0,0.098605305
20230115T0200,10.720529,0,0.07750898
20230115T0300,10.270529,0,0.07836684
20230115T0400,10.070529,0,0.08180768
20230115T0500,10.250529,0,0.08090172
20230115T0600,10.660529,0,0.07729077
20230115T0700,10.850529,0,0.07096908
20230115T0800,9.990529,0.2,0.04120759
20230115T0900,6.5105286,0.3,0.028470604
20230115T1000,6.0905285,0,0.039084263
20230115T1100,6.2105284,0,0.056860976
20230115T1200,5.8305287,0,0.06223993
20230115T1300,5.8205285,0,0.061834533
20230115T1400,6.5905285,0,0.06688758
20230115T1500,6.3105288,0,0.07195994
20230115T1600,7.3805285,0,0.10014501
20230115T1700,7.0005283,0,0.09345678
20230115T1800,6.0105286,0,0.050805256
20230115T1900,5.1405287,0,0.04322302
20230115T2000,4.6805286,0,0.04260393
20230115T2100,4.4905286,0,0.04539171
20230115T2200,4.3205285,0,0.045441717
20230115T2300,4.2005286,0,0.040201876
20230116T0000,4.040529,0,0.032307804
20230116T0100,3.8405285,0,0.027625643
20230116T0200,3.6005285,0,0.0230349
20230116T0300,3.2505286,0,0.019691044
20230116T0400,3.1905286,0,0.022124892
20230116T0500,3.2205286,0,0.027532015
20230116T0600,3.3605285,0,0.033260565
20230116T0700,3.0905285,0,0.034678128
20230116T0800,3.1405284,0,0.03898389
20230116T0900,3.5305285,0,0.042217273
20230116T1000,3.4505286,0,0.06219925
20230116T1100,3.2405286,0,0.074448906
20230116T1200,4.1005287,0,0.08004234
20230116T1300,5.7305284,0,0.11985851
20230116T1400,6.8705287,0,0.1441158
20230116T1500,7.7605286,0,0.1563935
20230116T1600,7.7705283,0,0.14693062
20230116T1700,7.1805286,0,0.13003276
20230116T1800,5.1405287,0,0.064201824
20230116T1900,4.2405286,0,0.04406868
20230116T2000,3.9405286,0,0.03934302
20230116T2100,3.7005286,0,0.036437646
20230116T2200,3.3605285,0,0.034855735
20230116T2300,2.9405286,0,0.03032806
20230117T0000,2.7905285,0,0.029078998
20230117T0100,2.5405285,0,0.024158215
20230117T0200,2.2705286,0,0.019417189
20230117T0300,1.8105286,0,0.014166455
20230117T0400,1.1005287,0,0.006207533
20230117T0500,0.27052864,0,0.000969898
20230117T0600,0.68052864,0,0.003165194
20230117T0700,0.91052866,0,9.26E-05
20230117T0800,0.67052865,0,0.005404438
20230117T0900,0.020528657,0,0.006007628
20230117T1000,0.7105287,0,0.011759305
20230117T1100,2.1205285,0,0.046768125
20230117T1200,3.1205285,0,0.07039237
20230117T1300,4.020529,0,0.08647486
20230117T1400,5.7705283,0,0.13374907
20230117T1500,6.5205283,0,0.12115076
20230117T1600,6.5205283,0,0.10663796
20230117T1700,6.0705285,0,0.07510845
20230117T1800,6.0205283,0,0.03441974
20230117T1900,5.7705283,0,0.001611618
20230117T2000,5.0605288,0.1,0.007976926
20230117T2100,4.2705283,0.3,0
20230117T2200,3.3005285,0.4,0.000399989
20230117T2300,2.5005286,0.4,0
20230118T0000,2.1005285,0.4,0
20230118T0100,1.6305287,1.1,0
20230118T0200,1.8305286,0.6,0.003906673
20230118T0300,1.7005286,0.2,0.000453684
20230118T0400,1.0605286,0.2,0
20230118T0500,0.31052867,0.4,0
20230118T0600,0.08052866,0.5,0
20230118T0700,0.08052866,0.1,0
20230118T0800,-0.04947134,0,0
20230118T0900,-0.25947133,0.2,0
20230118T1000,-0.069471344,1,0.009255669
20230118T1100,0.5105286,0.7,0.01823238
20230118T1200,0.33052868,0.7,0.025312772
20230118T1300,-0.45947134,1.1,0.024205962
20230118T1400,3.0905285,0,0.11529214
20230118T1500,3.2505286,0,0.10190542
20230118T1600,3.2305286,0,0.08018646
20230118T1700,3.4505286,0,0.07919177
20230118T1800,3.4605286,0,0.057617404
20230118T1900,2.4205287,0,0.028886646
20230118T2000,1.5805286,0,0.020559546
20230118T2100,1.0305287,0,0.013374054
20230118T2200,0.41052866,0,0.009588695
20230118T2300,-0.059471346,0,0.005056561
20230119T0000,-0.12947133,0,0.006384559
20230119T0100,-0.26947135,0,0.010257824
20230119T0200,0.47052866,0,0.014730414
20230119T0300,0.36052868,0,0.018086828
20230119T0400,0.38052866,0,0.016789211
20230119T0500,-0.10947134,0,0.014271181
20230119T0600,-0.039471343,0,0.014646013
20230119T0700,-0.62947136,0,0.014608102
20230119T0800,-0.9194713,0,0.012769554
20230119T0900,-0.9194713,0,0.012639473
20230119T1000,0.09052865,0,0.018330868
20230119T1100,1.9205287,0,0.06446183
20230119T1200,1.2805287,0,0.07460307
20230119T1300,2.1405284,0,0.09887484
20230119T1400,2.3605285,0,0.12426595
20230119T1500,2.6805286,0,0.12142284
20230119T1600,2.8605285,0,0.10614651
20230119T1700,2.5005286,0,0.074518174
20230119T1800,1.5905286,0,0.020737866
20230119T1900,1.0805286,0,0
20230119T2000,0.8205287,0,0.0104177
20230119T2100,-0.10947134,0,0.009939662
20230119T2200,-0.5394713,0,0.007306404
20230119T2300,-0.90947133,0,0.004873978
20230120T0000,-1.1494713,0,0.001192419
20230120T0100,-1.2094713,0,0.000177951
20230120T0200,-1.3494713,0,0.00057879
20230120T0300,-1.3294713,0,0.000653988
20230120T0400,-1.4794713,0,0
20230120T0500,-1.6194713,0,0
20230120T0600,-1.4994713,0,0
20230120T0700,-1.5194713,0,0
20230120T0800,-1.5194713,0,0
20230120T0900,-1.5594714,0,0
20230120T1000,-0.6094713,0,0
20230120T1100,0.74052864,0,0.04246864
20230120T1200,1.2405287,0,0.06729541
20230120T1300,1.6605287,0,0.092419475
20230120T1400,1.4005287,0,0.116063766
20230120T1500,1.7305287,0,0.08940445
20230120T1600,2.1505284,0,0.09238694
20230120T1700,2.2005286,0,0.06551481
20230120T1800,1.3805287,0,0.02988752
20230120T1900,0.79052866,0,0.006843973
20230120T2000,0.17052865,0,0.011941967
20230120T2100,-0.22947133,0,0.008383269
20230120T2200,-0.31947133,0,0.007137889
20230120T2300,-0.58947134,0,0.006860641
20230121T0000,-0.6794713,0,0.006356647
20230121T0100,-0.77947134,0,0.006184093
20230121T0200,-0.43947133,0,0.004894317
20230121T0300,-0.4994713,0,0.000977476
20230121T0400,-0.87947136,0,0.003396985
20230121T0500,-1.3394713,0,0.007508113
20230121T0600,-1.7394713,0,0.009808419
20230121T0700,-2.0094714,0,0.005419401
20230121T0800,-2.1894715,0,0.001284942
20230121T0900,-2.3894715,0,0
20230121T1000,-1.7594713,0,0.002840376
20230121T1100,-0.8694713,0,0.03878209
20230121T1200,1.1605287,0,0.072721176
20230121T1300,2.6605287,0,0.099378
20230121T1400,2.8005285,0,0.11371242
20230121T1500,3.2605286,0,0.12457434
20230121T1600,2.9305286,0,0.114989795
20230121T1700,2.5605285,0,0.085405275
20230121T1800,1.4905287,0,0.03862944
20230121T1900,0.12052866,0,0
20230121T2000,-0.009471342,0,0.012536826
20230121T2100,-0.04947134,0,0.012279771
20230121T2200,0.24052864,0,0.015325621
20230121T2300,-0.31947133,0,0.010969908
20230122T0000,-0.6694713,0,0.006756803
20230122T0100,-0.88947135,0,0.002229465
20230122T0200,-1.1994714,0,0.001137584
20230122T0300,-1.1594714,0,0.002089589
20230122T0400,-0.76947135,0,0.000882203
20230122T0500,-0.69947135,0,0.000221942
20230122T0600,-0.84947133,0,0.004414571
20230122T0700,-0.64947134,0,0.006858819
20230122T0800,-0.31947133,0,0.007370441
20230122T0900,-0.45947134,0,0.008028921
20230122T1000,-0.29947135,0,0.013715292
20230122T1100,0.98052865,0,0.045150146
20230122T1200,1.4605286,0,0.0628617
20230122T1300,1.6705287,0,0.07212337
20230122T1400,2.5905285,0,0.09632753
20230122T1500,2.9605286,0,0.09285489
20230122T1600,3.0205286,0,0.08874928
20230122T1700,3.4805286,0,0.07876598
20230122T1800,3.2705286,0,0.052244965
20230122T1900,2.0305285,0,0.031552035
20230122T2000,1.5305287,0,0.016848855
20230122T2100,0.37052867,0,0.011524329
20230122T2200,-0.6794713,0,0.003416249
20230122T2300,-0.71947134,0,0
20230123T0000,-1.1994714,0,0
20230123T0100,-0.9194713,0,0
20230123T0200,-1.0794713,0,0
20230123T0300,-0.9194713,0,0
20230123T0400,-0.95947134,0,0
20230123T0500,-1.8494713,0,0
20230123T0600,-2.2194715,0,0.001296501
20230123T0700,-2.1394715,0,0
20230123T0800,-2.4194715,0,0
20230123T0900,-2.6494715,0,0
20230123T1000,-1.8994713,0,0
20230123T1100,0.46052867,0,0.049107067
20230123T1200,2.0305285,0,0.094785064
20230123T1300,3.0905285,0,0.12572789
20230123T1400,3.2805285,0,0.1328799
20230123T1500,4.000529,0,0.13540888
20230123T1600,4.5205283,0,0.123550504
20230123T1700,4.3805285,0,0.09440666
20230123T1800,3.2905285,0,0.050108735
